ax_lin,ay_lin,az_lin
5.931500,-6.336100,-11.217700
6.638200,-8.113200,-0.709600
6.221300,-5.901700,7.103200
4.605500,-6.761000,10.628000
3.245600,-9.768000,10.672500
3.174500,-12.102200,10.747800
3.828300,-15.180100,12.156700
4.357200,-14.174900,12.095900
4.121000,-12.962500,12.035400
2.284500,-8.705900,11.975300
2.254000,-2.511800,11.915400
1.692300,1.752200,11.855800
1.767200,5.522900,11.796500
2.530500,12.389400,11.737500
3.811800,19.359900,3.188700
3.044500,19.751000,-7.696300
1.578000,19.652200,-15.676800
1.126800,19.554000,-19.921300
5.980200,-3.084400,-17.038300
3.152600,14.794300,-22.693800
1.916800,10.287900,-23.516900
1.463900,2.224600,-22.548600
2.009500,-3.310400,-17.950900
5.538300,18.375200,-19.607900
2.124300,-10.408500,-0.421700
1.208100,-10.034800,6.515000
-0.027600,-7.189300,10.316800
-1.962500,-10.051100,10.610800
-1.952700,-13.573100,11.189200
-0.994500,-14.956500,12.305100
-0.350900,-13.473300,12.243600
3.397000,-9.333300,9.973900
-0.544800,-2.421100,12.132500
2.589200,4.964100,12.071800
5.099900,13.196600,11.704700
5.744100,19.626200,-3.722100
4.657300,19.528000,-14.341400
5.541900,18.575500,-18.437600
6.090900,15.256000,-21.410100
6.522800,7.098800,-22.251500
5.713300,-1.963700,-17.981800
5.839600,-7.580200,-8.150000
5.500600,-9.808600,3.024300
4.925000,-7.841200,9.693700
3.341900,-8.007000,10.021700
3.098800,-12.652000,10.557800
4.525000,-15.093300,12.317900
3.747000,-14.264800,12.256400
1.207000,-8.831600,12.195100
0.652900,-0.902000,12.134100
1.905500,8.749100,12.073400
2.939700,15.480400,6.871000
1.337900,19.539300,-8.438600
0.525700,19.441600,-17.087400
1.550200,18.170200,-20.676600
1.933300,11.683200,-22.710800
1.461300,2.240400,-21.191300
1.473000,-7.646200,-11.159900
1.897000,-9.497700,1.285300
1.713600,-8.063300,8.084900
-0.418300,-9.333600,10.313100
-4.036000,-12.985400,10.721500
-1.861600,-15.749200,12.333000
-0.317600,-13.082400,12.271300
-1.021400,-7.400200,12.210000
-0.704100,-0.850300,12.148900
2.373500,5.204500,12.088200
3.858200,11.755600,12.027700
4.096300,17.318500,-0.194900
3.611100,19.209800,-10.636400
3.519200,19.339500,-16.497900
5.341300,18.676300,-19.096400
6.084300,15.639800,-21.419700
5.267500,9.892400,-22.818600
5.298400,0.980400,-21.477300
5.457700,-2.201100,-16.694400
4.808500,-8.531400,-8.451300
5.775800,-10.178300,0.439200
-5.262800,-14.376400,12.488000
4.982000,-8.382700,10.199800
3.019700,-9.584700,11.690600
2.163400,-9.696400,10.800500
2.893700,-12.243100,11.461400
2.872100,-16.042400,12.368600
3.472600,-15.745300,12.306800
3.183500,-12.980900,12.245300
1.999900,-10.397100,12.184000
0.684000,-3.348500,12.123100
5.206000,-7.504500,6.722700
1.252700,7.851200,12.028900
0.869900,12.254000,11.968700
2.212000,16.820600,1.185800
1.774400,18.430800,-11.071400
-0.048000,19.446200,-17.991200
0.095200,17.157100,-19.962600
1.493600,14.097300,-21.707200
1.247800,8.383800,-23.309700
0.464700,1.166500,-20.788700
0.388500,-7.122800,-10.735500
1.099100,-9.906300,1.609900
0.052200,-8.767700,8.281500
-2.095200,-11.064000,9.922600
-2.296800,-13.267800,10.528300
5.340400,17.844800,-8.908000
-0.167300,-11.267500,12.423600
-1.727300,-4.526700,12.361500
0.955100,1.577400,12.299700
4.527300,11.764200,12.238200
5.515000,16.252200,-3.617200
4.722500,18.444400,-14.575400
5.378100,17.830300,-17.695800
6.109000,13.899700,-19.842600
6.018900,6.845500,-21.862000
5.264300,-1.217200,-17.796800
4.832900,-7.790700,-6.586100
4.756300,-10.201600,5.752800
3.307400,-10.665300,10.220900
1.751500,-13.922000,10.336600
2.588700,-15.675400,12.555300
2.852200,-15.311100,12.492600
1.999100,-12.351000,12.430100
0.504500,-3.028800,12.368000
1.607700,5.367500,12.306100
2.826900,13.934000,9.321200
2.026400,18.435000,-6.803800
0.629300,19.214400,-16.771400
0.626100,19.118300,-16.687600
1.187800,12.839300,-21.963600
0.969800,2.542300,-22.320900
0.669400,-6.104200,-13.975800
1.033100,-8.118300,-0.839700
-0.356700,-8.771200,8.224800
-3.426600,-13.362300,9.499100
-2.372900,-19.915600,12.149200
-1.541200,-17.866700,12.545400
-1.688400,-11.741100,12.482700
4.430100,-5.641400,10.655000
3.709800,-2.372200,-11.758300
4.158300,-14.840400,7.484000
5.488700,-6.783000,-20.041900
4.951300,-13.116600,-7.161400
3.596800,-11.783200,7.816100
0.676200,-12.689400,8.549100
1.278200,-10.841100,12.442600
-5.951200,-6.485500,12.380400
-2.325500,1.341900,12.318500
-1.329600,6.265700,-9.094600
-3.236600,4.187300,-16.362700
-2.708000,-1.724500,-21.161400
-0.637900,-10.857200,-10.188900
0.449500,-12.175600,5.735500
-3.015300,-15.050600,9.038300
-2.557000,-17.572900,12.143500
-1.910300,-16.767700,12.406300
-0.861700,-5.636100,12.344300
5.500600,-3.603800,4.607400
4.038500,-2.301300,-13.974800
6.472800,-7.134500,-17.155400
4.927200,-18.840100,-17.367500
3.332100,-13.608000,1.717000
1.659300,-8.635700,9.365100
-0.019500,-10.427500,10.822000
0.390400,-10.530200,12.392500
-2.023200,-7.887200,12.330500
0.331900,-0.522300,8.008600
-1.464200,-2.388000,-14.048400
0.730700,-1.544400,-17.600400
0.434000,-7.291700,-21.477800
-0.476100,-11.909300,-11.397300
0.603400,-12.984100,4.261400
-2.071000,-15.173500,9.606800
-3.197400,-15.424200,10.645400
-1.308300,-16.612400,12.428900
-2.579100,-15.407000,12.366700
2.557300,-8.295200,12.304900
4.512900,-4.779200,-4.230000
4.342600,3.664000,-15.525900
6.065300,-1.728100,-18.215000
4.721900,-9.185500,-17.954700
4.803200,-12.976300,-1.703200
3.313600,-11.352900,9.150600
0.487400,-14.925500,8.973800
1.428700,-16.380800,12.440900
-2.129200,-11.637700,12.378700
-0.012000,-11.102900,12.316800
0.331300,-1.496100,1.527400
2.805600,-11.878700,12.247600
-1.459800,-11.156800,8.722000
-3.578200,-14.330100,8.239900
0.495700,-12.402000,-13.444100
-1.055800,-8.184000,12.168800
-1.567600,-11.667600,9.079700
-3.640200,-10.801400,9.046200
-2.287500,-17.091100,12.017300
-0.924900,-15.969000,11.957200
-1.625600,-7.238700,11.897400
3.174800,-1.826400,11.837900
4.419600,3.158600,-5.678800
3.792200,1.460400,-15.561500
5.162500,-2.092900,-18.927200
4.857900,-9.045700,-18.129600
4.969400,-13.116000,-4.155300
4.008100,-11.279800,7.978500
1.180800,-12.481700,8.691600
2.266300,-16.327500,12.007700
2.257400,-13.564900,11.947600
-0.132200,-7.827800,11.887900
2.068000,5.689800,11.828400
1.297500,-13.498300,8.941200
0.144700,20.663400,-16.421000
0.985200,17.161900,-19.260500
0.923100,13.656400,-22.305000
0.287000,4.749400,-21.902800
-0.160100,-6.307800,-11.591400
0.338800,-8.640300,2.369200
-1.176100,-11.625900,8.560400
-3.562800,-9.535100,8.887000
-2.334400,-16.333900,12.082900
-2.322800,-16.252200,12.022500
-1.693900,-5.866700,11.962400
5.115700,-4.855500,-20.751700
3.912900,0.404300,-10.884600
5.344600,0.357000,-15.655800
5.241700,-5.685800,-20.291200
4.634000,-11.653100,-11.136600
4.699000,-9.014000,4.423200
2.616600,-12.002500,9.446000
2.186400,-15.133400,10.988200
2.023000,-12.441200,12.171900
-1.211400,-12.662500,12.111000
1.339800,-1.315500,12.050500
-0.013400,2.015400,-7.054500
-0.149100,1.240400,-16.646700
0.592800,-3.331700,-20.154700
-0.275300,-9.160700,-18.114100
0.150300,-14.841300,-0.417600
-2.876900,-12.898800,8.375500
-3.780000,-11.850100,8.857900
-1.318500,-12.367600,12.216000
-2.751300,-7.482500,12.154900
1.208800,-6.680100,12.094100
1.982000,0.385700,-6.889500
4.038200,-0.011800,-15.171900
-5.895400,-9.763200,12.144000
-1.016500,-1.764600,12.083300
-0.837400,4.371100,-8.049000
1.142300,4.532700,-15.825100
3.002500,-0.082100,-19.852000
1.626800,-5.207600,-11.600300
3.818200,-9.280400,4.662400
2.181000,-10.859200,9.140700
0.027800,-13.524000,-5.787200
2.272500,-12.450700,12.259400
-1.558900,-8.206200,12.198100
1.158400,-3.346700,12.137100
-1.330500,4.255300,-9.132100
-1.595500,3.311800,-17.143500
-0.172000,-2.328800,-20.556100
-1.400800,-9.282800,-15.491800
-1.822800,-11.838600,0.690300
5.035200,-4.709000,-19.361700
-4.067000,-13.786300,9.105200
-2.195000,-10.097500,12.435900
-3.061000,-8.695800,12.373700
1.498800,-4.529700,12.311800
2.573200,3.278400,-3.296100
0.670600,0.147400,-15.585700
5.254600,0.451700,-17.855100
1.224800,-6.602000,-17.467900
3.778000,-8.549300,-2.060000
2.074300,-8.914100,8.445300
0.724700,-9.184100,9.127500
2.896800,-12.560200,12.443700
-0.158500,-8.608300,12.381500
-0.670000,-7.409500,12.319600
0.317500,2.574400,7.020700
-1.216400,4.665800,-13.115400
-0.392900,2.240300,-17.603800
-0.674500,-2.884900,-21.188100
-0.442400,-11.692500,-13.027500
-0.842900,-13.278300,1.910200
-3.186000,-11.770200,8.670900
-3.701500,-13.026800,9.230500
-1.662100,-12.995000,12.448500
-2.904900,-6.588800,12.386300
0.205200,-2.962200,12.324300
4.860600,3.026900,3.222000
0.382400,-1.013200,-21.210800
5.511200,3.167000,-17.279900
5.273900,-0.814200,-19.988800
4.811500,-6.777300,-14.055200
4.234500,-10.117800,1.874300
2.528600,-9.602500,9.350000
1.307700,-12.085300,9.656000
-0.424200,-10.607000,1.946200
2.025400,-8.592700,12.495100
-0.730000,-5.904500,12.432700
0.608100,3.709600,12.370500
0.333400,9.248300,-6.564500
-0.685800,5.687100,-17.133800
0.020600,2.210400,-19.490800
2.989800,-10.550000,5.271200
-0.197000,-11.135900,-7.168400
-2.076200,-11.163600,5.924100
-4.846900,-10.049700,9.075900
-4.729700,-10.881200,11.704300
-0.237800,-7.180700,-16.745900
4.693900,5.125500,-16.976700
1.388900,-2.437700,12.569200
3.858000,6.222500,-1.617400
1.708300,5.264400,-15.002000
1.835500,2.009100,-17.112200
1.747700,-4.749800,-18.559000
1.615100,-7.888300,-6.910800
3.570600,-7.272200,6.728500
0.218900,-8.425000,9.769000
1.776300,-13.449200,11.824400
1.865100,-8.763600,12.660700
-4.149500,-8.786500,9.397600
-5.072400,-11.792900,11.273700
1.237000,5.052300,2.462000
-0.658900,5.942100,-14.427000
-0.319600,2.075700,-18.031900
0.268200,-0.830100,-20.772800
-0.488500,-5.017700,-15.044900
0.114400,-5.457300,-0.936000
-1.106300,-5.661200,8.067100
-3.912700,-5.673400,10.123800
-3.819300,-11.023600,11.310000
3.694500,-5.511300,7.409600
1.905400,-5.164400,9.755600
1.774400,-12.507000,11.151000
4.103300,3.443300,7.461100
4.945400,-7.721800,-5.296900
3.026200,-8.655400,7.340600
5.294000,1.125000,-19.274200
-2.091300,-9.373200,6.575800
5.156400,-4.283800,-3.604100
2.292400,-7.207800,8.202800
-0.094900,-9.237900,8.698000
2.252900,-11.655800,12.488200
0.890400,-7.467700,12.425800
-2.743400,-3.181400,12.363600
-1.583500,2.549100,7.905700
-3.796500,-1.550600,-13.488300
-9.544500,5.460900,-17.491100
-4.978500,-4.205800,-20.620700
-3.318900,-10.483200,-6.441000
-6.231100,-7.895200,6.352400
-11.128000,-12.707600,7.764800
-11.012800,-4.296200,12.481900
-13.481400,2.438300,12.419500
-10.237400,11.109900,3.950600
2.217500,18.039100,-13.477300
-1.723200,9.672600,-18.585900
-3.463700,-3.887700,-4.983400
-9.442200,-5.162200,8.315000
-8.313000,-7.817300,10.892400
-11.593400,-2.280600,12.426900
-10.069900,4.670300,12.364700
-9.540600,13.299700,-4.361100
-9.299800,11.865400,-15.713600
-9.136600,4.337600,-20.143800
-10.511200,-5.549900,-8.504300
-10.310900,-3.854000,5.981800
-10.859800,-3.949100,8.037100
-9.311400,-13.051700,12.476400
-8.833500,-2.925200,12.414000
-9.170600,-3.053600,8.096400
-9.966000,-12.017600,8.830400
-1.568300,11.815700,-15.692300
-2.926000,-3.056400,-18.831000
-5.647100,-7.750000,12.439900
0.305400,-4.353500,8.601200
-5.513100,-10.696900,8.925200
-3.879400,-0.903900,-17.230400
-9.472100,-7.719600,8.249400
0.910600,3.078400,12.335000
1.811600,-7.968100,8.742300
-1.919800,3.789200,-17.255200
5.639300,-3.371800,-3.411600
-3.415900,-5.094500,-14.544800
0.695300,-7.263800,1.294100
-3.995700,-9.446100,9.525900
-3.422800,-12.125100,9.254200
-0.986900,-12.591100,12.305300
-2.052000,-5.362400,12.243800
3.313000,-3.093100,12.182600
3.265400,10.226900,-4.523300
5.138900,6.386700,-15.422200
6.054500,-2.386200,-18.726600
5.395100,0.602100,-16.810000
5.296600,-5.654000,-0.497400
2.119700,-9.531500,9.418600
0.066900,-7.131800,9.655100
0.154700,-5.356500,12.306200
-3.365800,-3.552000,12.244700
3.087600,-8.343200,8.161500
-3.469300,5.119800,-6.203800
-4.164500,-0.508300,-16.388900
-3.407300,7.799100,-20.560700
-5.108400,-3.561700,-13.559000
-7.720900,-6.427400,3.059000
-7.629900,-8.435100,8.174400
-1.240900,-12.332100,-1.208000
-7.554500,-4.389700,12.376100
-2.493300,8.872400,12.314200
-0.543400,-8.353700,-13.898300
0.896300,12.561200,-14.960800
1.835500,-1.971500,-19.084900
-0.594900,-5.762600,-9.798100
4.033600,-4.935500,6.205400
-1.841700,-4.591500,8.574100
3.255300,-6.486900,12.467400
-5.194600,-8.937600,12.405100
0.593600,-2.387200,12.343100
-1.544600,-1.712700,4.451300
-2.921400,9.000500,-14.773600
1.520900,6.653400,-18.229000
-1.975500,-1.165200,-20.849800
0.710500,-7.805700,-12.497800
-1.094600,-8.352900,2.384900
5.535700,-8.425500,12.578900
5.841700,-3.955700,-10.365400
-0.821900,-8.783000,12.567900
3.450200,-3.289100,9.688800
-0.796900,1.290900,12.456600
0.675000,23.611200,-16.049100
5.695100,11.594600,-2.049500
4.920700,19.648500,-14.183300
6.793000,18.577900,-16.829000
5.834400,3.765000,-19.547300
4.520800,-5.192600,-11.802400
4.977200,-8.360000,3.817900
0.631900,-7.760500,9.777800
-1.864000,-6.218000,12.388400
-6.749400,2.356300,12.666700
-10.793100,6.836500,12.603300
-6.397200,14.020600,-0.265600
-8.948400,12.923400,-15.499000
-6.768500,9.591600,-19.544200
-2.271200,-12.482800,8.976100
-8.605900,-4.749400,4.598800
-6.287000,-2.402100,8.310100
-9.372600,-1.494100,12.607400
-11.337100,1.277700,12.544400
-6.511900,8.375200,12.481700
-5.264000,12.884900,-12.533000
-3.493300,12.563100,-15.599300
-1.505000,1.447700,-18.409500
0.730600,-8.809000,-1.905400
-1.310500,-3.236300,9.816700
-3.718000,-7.206900,10.287200
-10.071700,8.597700,12.561000
4.186400,0.828900,12.498200
3.984400,15.230300,-4.292700
-1.523700,14.084100,-14.921000
-10.280900,6.628600,-19.858000
-8.575700,-1.232800,-5.527200
-9.505100,-4.658200,7.619100
-12.598400,-7.299200,8.643900
-11.251000,-5.935300,12.577400
-11.904900,2.320600,12.514500
-6.109400,11.150100,-2.908600
-1.615400,14.216100,-13.865600
-3.821100,8.575900,-18.745800
-2.062400,-3.642000,-4.222800
-4.377900,-0.242200,9.348300
-5.309300,-5.931700,10.292900
-9.753300,1.614100,12.552400
-8.424900,6.527000,12.489700
-9.324000,23.051700,-7.311000
-9.494300,19.821800,-14.990700
-8.155200,2.729200,-18.094700
-6.982500,-5.134100,0.357100
-7.698200,-5.194300,8.588700
-8.565300,-9.555500,12.584500
-6.994900,-2.096400,12.521500
-5.847100,-6.809100,10.686500
-1.309100,10.084900,-5.528700
-0.618600,9.050300,-14.513700
-1.130300,8.459300,-18.816400
-4.429900,0.021600,-6.475900
-4.207600,26.053300,8.264600
-5.957100,-6.817100,8.981100
-7.192800,1.045300,12.545900
-10.345300,4.550300,12.483200
-6.959700,16.011500,2.398300
-9.474800,13.298100,-15.033700
-7.051500,7.150100,-19.181300
-4.692800,-4.336200,-12.229400
-5.739300,-2.503400,4.701300
-6.389800,-3.129500,7.604200
-5.790600,-5.053700,12.579500
-4.925200,-3.286400,12.516600
3.826100,4.844300,12.454000
5.560900,12.834300,-8.149500
6.305200,-13.293300,5.005100
7.374600,1.359800,-19.939400
6.127200,-1.647200,-7.984000
2.243100,-13.225300,7.285900
-0.463300,-8.648100,8.657900
-1.237900,-1.210300,12.467400
-2.327900,-3.839900,12.405000
-2.752300,8.216100,12.343000
-1.094300,14.299400,-8.350500
-6.152800,12.783800,-16.013100
-5.192600,4.748600,-20.818300
-5.409700,-9.235000,-7.943500
0.963400,-9.038700,5.970300
-2.396800,-10.273200,8.292500
-2.253700,-7.471800,12.475600
-5.726500,-5.292100,12.413200
0.340800,0.058100,12.351200
6.168000,7.280800,-4.582000
3.482500,10.564000,-14.491600
5.204700,6.910400,-19.206700
7.669000,-0.602200,-13.612900
7.392300,-7.450400,2.364300
5.653900,-9.994000,10.197500
4.048000,-8.104300,10.003500
3.524900,-8.242500,12.436000
-1.030000,-0.013200,12.373900
-0.939100,13.679900,7.098500
-5.650400,16.382900,-14.346300
-9.041800,11.804200,-18.776100
-9.039500,-6.273000,-12.612600
-10.221600,-4.027800,5.733200
-1.670200,-8.304300,7.084300
-4.688300,-1.354300,12.441100
-3.387500,5.899300,12.378900
1.741100,20.914000,-6.143900
3.977200,15.938500,-14.592000
4.202700,2.194400,-15.901200
-4.797600,-6.753000,1.808100
-7.635600,-4.827100,8.666900
-4.018100,-5.222400,12.374500
0.715600,-6.383000,12.385900
1.315000,-0.293400,12.324000
1.317900,-6.380600,12.262400
2.193100,8.612000,-10.530200
1.669700,4.975300,-17.290700
-1.019500,-7.884600,8.492200
2.105000,-4.895000,-19.095900
2.911800,-8.633300,-3.320000
0.876400,-9.619600,7.975500
-1.568200,-8.592100,8.193000
1.118200,-10.951300,12.328900
-0.038400,-3.044400,12.267300
3.257600,-2.106900,12.206000
6.608500,3.041500,1.326500
4.735800,10.289800,-14.846700
8.667900,6.878200,-17.486700
7.700000,-2.821800,-19.651300
6.734500,1.789200,-5.183300
6.429100,-2.349500,8.619000
3.861400,-7.540000,8.888100
5.870100,-13.057200,12.336600
1.608400,-6.862700,12.274900
-2.972700,-10.407700,12.213600
-3.289000,2.250600,-2.459700
-6.358600,18.968400,-15.099000
-8.714700,9.462900,-20.428300
-7.577300,-0.731400,-8.630200
-6.941200,-2.953500,6.364200
-3.992100,-4.292300,7.736000
-3.795800,-6.370300,12.315100
-1.458100,-2.732900,12.253500
-0.592900,7.677900,12.192200
1.116300,13.389800,-10.349800
4.387400,10.151100,-15.242900
0.319100,6.587700,-18.078700
3.034200,-1.097200,-1.826500
-1.048900,-1.206100,8.756200
3.036200,-4.033500,9.868200
4.407900,-3.348500,12.265600
0.544400,3.174000,12.204300
-0.030300,11.520200,8.064100
-1.817400,13.061600,-14.341100
0.591400,10.775300,-18.485000
-0.085900,-0.302500,-17.055700
0.295800,-3.429900,0.933400
-1.359500,-3.772600,9.071600
-0.363800,-6.992300,11.921700
-0.104600,-2.389100,12.242700
3.930400,6.054100,12.181500
6.048400,11.983800,-4.643500
6.087200,13.089200,-15.365400
7.674900,6.570500,-19.702000
7.045500,-3.711900,-11.749000
7.005500,-5.840400,4.647900
4.079900,-6.223500,8.823600
3.892700,-7.617400,12.280200
2.622100,-1.759900,12.249200
0.878900,4.768900,12.187900
1.012700,14.575100,-1.765600
0.633500,12.803100,-15.418700
1.059300,7.565500,-20.944200
-0.077900,-0.948800,-12.105600
-0.232500,-1.637500,4.888800
-3.300700,-6.555100,7.593000
0.068800,-8.319200,12.315700
-0.436800,-0.368200,12.254200
4.953500,8.369900,12.192900
5.526900,12.157600,-8.607100
7.196000,12.339800,-15.505900
6.516600,5.210000,-19.107800
7.170300,-2.734900,-5.395500
4.360600,-0.857700,8.131400
3.631000,-3.362700,8.603100
4.773400,-2.521400,12.291300
-2.187500,1.046700,12.229900
2.763500,8.922200,11.578300
